4 130 34 78 279 280 37 281 282 7	2 63 7 64 5 5 65 11 26	63 7 64 5 5 65 11 26 3
4 147 73 35 25 9 52 37 49 69 144 283 107 9 284 7	2 27 11 14 7 7 16 20 15 23 13 26 36 22 22 14 18 32 44 33 38	27 11 14 7 7 16 20 15 23 13 26 36 22 22 14 18 32 44 33 38 3
4 32 265 69 7	2 61 7 62 11 11	61 7 62 11 11 3
4 147 73 32 265 33 271 163 173 7	2 61 20 14 7 7 62 12 26	61 20 14 7 7 62 12 26 3
4 32 49 9 188 25 9 88 7	2 13 7 14 11 20 16 12 17	13 7 14 11 20 16 12 17 3
4 130 34 78 100 27 7	2 63 7 64 5 5 65 11 12	63 7 64 5 5 65 11 12 3
4 130 34 78 26 27 186 10 285 7	2 63 7 64 5 5 65 11 26	63 7 64 5 5 65 11 26 3
4 265 9 286 57 287 95 73 7	2 61 5 62 7 17	61 5 62 7 17 3
4 32 35 25 9 15 7	2 27 7 16 11 12	27 7 16 11 12 3
4 35 25 9 146 288 9 52 7	2 27 5 16 7 17	27 5 16 7 17 3
4 49 69 9 289 107 9 54 7	2 13 5 36 7 7 14 11 20 44 12 17	13 5 36 7 7 14 11 20 44 12 17 3
4 290 25 52 7	2 27 5 16 7 11	27 5 16 7 11 3
4 147 73 77 9 273 102 69 7	2 39 11 43 7 7 40 20 12	39 11 43 7 7 40 20 12 3
4 83 73 32 65 25 9 124 37 66 9 291 108 7	2 27 20 14 7 7 16 12 17 23 8 22 10 18 33	27 20 14 7 7 16 12 17 23 8 22 10 18 33 3
4 292 69 9 289 7	2 66 5 67 7 7 14 11 20	66 5 67 7 7 14 11 20 3
4 265 149 293 221 9 26 27 7	2 61 5 62 7 11 16 20 17	61 5 62 7 11 16 20 17 3
4 49 9 256 16 9 253 14 9 6 7	2 13 5 14 7 11 16 20 22	13 5 14 7 11 16 20 22 3
4 35 25 9 54 12 9 294 35 25 9 295 37 296 9 297 7	2 27 5 16 7 20 23 21 12 14 15 17 23 27 26 16 22 32	27 5 16 7 20 23 21 12 14 15 17 23 27 26 16 22 32 3
4 120 9 13 14 9 234 16 9 140 15 7	2 45 5 14 7 11 16 20 18	45 5 14 7 11 16 20 18 3
4 298 147 73 35 25 9 54 25 9 170 6 299 37 12 78 289 102 69 32 300 73 7	2 27 20 14 11 11 16 12 33 23 21 38 37 11 11 14 34 49	27 20 14 11 11 16 12 33 23 21 38 37 11 11 14 34 49 3
4 265 9 286 86 73 7	2 61 5 62 7 12	61 5 62 7 12 3
4 9 146 34 14 76 6 51 7	2 24 11 14 5 7 25 20 17	24 11 14 5 7 25 20 17 3
4 173 62 267 301 57 9 52 7	2 24 5 14 11 20 25 12 17	24 5 14 11 20 25 12 17 3
4 49 188 25 88 7	2 13 5 14 7 7 16 11 20	13 5 14 7 7 16 11 20 3
4 147 73 265 149 302 25 9 160 7	2 61 11 14 7 7 62 20 12 16 15 26	61 11 14 7 7 62 20 12 16 15 26 3
4 43 59 55 303 7	2 29 5 30 7 20	29 5 30 7 20 3
4 32 304 149 136 29 37 120 39 14 9 234 16 9 15 7	2 21 7 14 11 12 23 45 17 14 26 26 16 22 38	21 7 14 11 12 23 45 17 14 26 26 16 22 38 3
4 75 265 69 252 7	2 61 7 62 11 11 48 20 20	61 7 62 11 11 48 20 20 3
4 32 254 9 54 37 35 80 9 124 14 9 19 305 51 7	2 57 7 16 11 20 23 27 15 16 17 38	57 7 16 11 20 23 27 15 16 17 38 3
4 73 62 57 78 279 306 54 7	2 24 7 14 5 5 25 11 17	24 7 14 5 5 25 11 17 3
4 147 73 307 9 188 25 9 308 95 9 15 7	2 45 11 37 7 7 14 20 12 16 15 32	45 11 37 7 7 14 20 12 16 15 32 3
4 309 130 121 57 9 87 95 9 262 7	2 45 5 14 7 11 16 20 22	45 5 14 7 11 16 20 22 3
4 265 69 279 310 7	2 61 5 62 7 7 48 11 20	61 5 62 7 7 48 11 20 3
4 101 102 289 7	2 39 5 40 7 11	39 5 40 7 11 3
4 49 9 188 25 9 52 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 265 9 286 186 9 311 312 37 9 94 313 310 7	2 61 5 62 7 32 28 33 33	61 5 62 7 32 28 33 33 3
4 120 9 188 57 9 26 27 7	2 45 5 14 7 11 16 20 17	45 5 14 7 11 16 20 17 3
4 75 35 25 9 274 7	2 27 7 16 11 12	27 7 16 11 12 3
4 120 149 136 29 14 9 52 15 7	2 45 5 14 7 20 16 12 26	45 5 14 7 20 16 12 26 3
4 173 34 78 15 57 9 219 95 9 140 27 7	2 24 5 14 11 20 25 12 32	24 5 14 11 20 25 12 32 3
4 314 69 9 315 85 7	2 13 5 36 7 7 14 11 12	13 5 36 7 7 14 11 12 3
4 298 147 73 12 9 188 57 9 52 37 49 39 25 9 51 95 9 316 32 317 7	2 21 20 37 11 11 14 12 22 23 13 32 14 33 33 16 42 50	21 20 37 11 11 14 12 22 23 13 32 14 33 33 16 42 50 3
4 318 35 25 9 52 37 68 69 144 108 7	2 27 7 16 11 12 23 13 17 36 26 26 14 22 18	27 7 16 11 12 23 13 17 36 26 26 14 22 18 3
4 57 130 27 173 62 319 320 7	2 24 20 25 5 11 14 15 17	24 20 25 5 11 14 15 17 3
4 32 65 25 9 287 95 9 146 7	2 27 7 16 11 26	27 7 16 11 26 3
4 265 9 321 57 94 7	2 61 5 62 7 12	61 5 62 7 12 3
4 147 73 32 101 9 13 37 49 39 25 69 7	2 39 20 43 7 7 40 12 15 23 13 26 14 22 22 36 18 32	39 20 43 7 7 40 12 15 23 13 26 14 22 22 36 18 32 3
4 265 33 286 7	2 61 5 62 7 11	61 5 62 7 11 3
4 77 9 17 57 9 140 27 7	2 39 5 40 7 11 30 20 17	39 5 40 7 11 30 20 17 3
4 147 73 32 65 16 9 6 228 7	2 27 20 14 7 7 16 12 26	27 20 14 7 7 16 12 26 3
4 32 35 25 9 234 7	2 27 7 16 11 12	27 7 16 11 12 3
4 322 107 9 93 255 9 6 95 9 253 7	2 60 5 16 7 18	60 5 16 7 18 3
4 83 73 32 43 44 9 117 34 323 7	2 29 20 41 7 7 30 15 17 31 26 22	29 20 41 7 7 30 15 17 31 26 22 3
4 147 73 35 163 25 9 28 7	2 27 11 14 7 7 16 20 17	27 11 14 7 7 16 20 17 3
4 173 62 267 324 325 178 326 7	2 24 5 14 11 17	24 5 14 11 17 3
4 147 73 77 69 9 327 214 7	2 39 11 43 7 7 40 12 17	39 11 43 7 7 40 12 17 3
4 43 9 182 183 7	2 29 5 30 7 20	29 5 30 7 20 3
4 318 77 149 13 14 9 28 16 9 127 7	2 39 7 40 11 20 30 12 18	39 7 40 11 20 30 12 18 3
4 83 73 32 65 9 328 329 107 9 52 25 9 330 7	2 13 20 37 7 7 14 12 17 44 26 18 16 32 42	13 20 37 7 7 14 12 17 44 26 18 16 32 42 3
4 130 34 78 88 186 178 100 37 267 331 332 7	2 63 7 64 5 5 65 11 32	63 7 64 5 5 65 11 32 3
4 147 73 49 9 188 25 9 91 57 9 26 27 32 7	2 13 11 37 7 7 14 20 12 16 15 33	13 11 37 7 7 14 20 12 16 15 33 3
4 35 25 9 54 7	2 27 5 16 7 20	27 5 16 7 20 3
4 130 34 78 15 186 78 18 333 7	2 63 7 64 5 5 65 11 26	63 7 64 5 5 65 11 26 3
4 130 34 78 88 186 306 276 100 37 267 334 335 7	2 63 7 64 5 5 65 11 33	63 7 64 5 5 65 11 33 3
4 35 57 287 95 9 59 55 37 66 39 7	2 27 5 16 7 17 23 54 22 55 18 18	27 5 16 7 17 23 54 22 55 18 18 3
4 130 34 78 276 88 186 336 337 14 9 200 7	2 63 7 64 5 5 65 11 32	63 7 64 5 5 65 11 32 3
4 130 34 78 100 27 338 339 147 77 78 100 37 340 341 37 267 342 7	2 63 7 64 5 5 65 11 12	63 7 64 5 5 65 11 12 3
4 35 128 25 9 274 7	2 27 5 16 7 12	27 5 16 7 12 3
4 101 102 9 129 95 17 14 9 15 7	2 39 5 40 7 15 30 17 22	39 5 40 7 15 30 17 22 3
4 12 9 89 139 37 5 14 9 30 7	2 21 5 14 7 20 23 8 15 9 17 17 10 26 22	21 5 14 7 20 23 8 15 9 17 17 10 26 22 3
4 265 130 271 7	2 61 5 62 7 11	61 5 62 7 11 3
4 35 25 9 26 27 37 77 78 343 102 69 7	2 27 5 16 7 12 23 39 17 40 26 22	27 5 16 7 12 23 39 17 40 26 22 3
4 101 102 9 117 118 7	2 39 5 40 7 12	39 5 40 7 12 3
4 151 9 85 14 9 19 95 9 344 7	2 21 5 14 7 22	21 5 14 7 22 3
4 49 69 345 107 9 146 7	2 13 5 36 7 7 14 11 11 44 20 15	13 5 36 7 7 14 11 11 44 20 15 3
4 318 265 9 271 186 9 79 346 37 9 10 347 7	2 61 7 62 11 33	61 7 62 11 33 3
4 176 73 32 265 69 25 9 52 7	2 61 20 14 7 7 62 12 12 16 15 26	61 20 14 7 7 62 12 12 16 15 26 3
4 49 252 9 85 16 9 253 95 9 52 7	2 13 5 48 7 7 14 11 20 16 12 18	13 5 48 7 7 14 11 20 16 12 18 3
4 120 9 117 188 221 9 167 7	2 45 5 14 7 20 16 12 17	45 5 14 7 20 16 12 17 3
4 265 9 286 86 69 7	2 61 5 62 7 12	61 5 62 7 12 3
4 258 9 29 25 9 234 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 258 9 13 25 149 137 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 173 62 78 348 95 324 57 9 26 27 7	2 24 5 14 11 15 25 17 18	24 5 14 11 15 25 17 18 3
4 101 102 9 228 7	2 39 5 40 7 20	39 5 40 7 20 3
4 32 49 9 136 29 25 9 282 7	2 13 7 14 11 12 16 15 26	13 7 14 11 12 16 15 26 3
4 77 9 79 71 7	2 39 5 40 7 20	39 5 40 7 20 3
4 32 265 69 25 9 15 7	2 61 7 62 11 11 16 20 15	61 7 62 11 11 16 20 15 3
4 265 69 25 9 88 7	2 61 5 62 7 7 16 11 12	61 5 62 7 7 16 11 12 3
4 349 75 265 298 350 351 352 37 353 9 354 355 356 351 357 7	2 61 11 62 20 20 51 12 17	61 11 62 20 20 51 12 17 3
4 35 25 26 27 37 5 14 9 30 7	2 27 5 16 7 20 23 8 15 9 17 17 10 26 22	27 5 16 7 20 23 8 15 9 17 17 10 26 22 3
4 349 75 12 9 13 37 120 39 57 9 45 7	2 45 17 14 26 26 16 22 32 23 21 11 14 20 12	45 17 14 26 26 16 22 32 23 21 11 14 20 12 3
4 358 130 359 25 9 286 57 9 26 27 7	2 13 5 14 7 11 36 20 18	13 5 14 7 11 36 20 18 3
4 32 35 25 9 124 7	2 27 7 16 11 12	27 7 16 11 12 3
4 176 73 32 49 69 149 29 107 9 100 27 7	2 13 20 37 7 7 36 12 12 14 15 17 44 26 32	13 20 37 7 7 36 12 12 14 15 17 44 26 32 3
4 32 65 25 9 360 361 95 130 15 7	2 27 7 16 11 22	27 7 16 11 22 3
4 32 77 9 228 7	2 39 7 40 11 20	39 7 40 11 20 3
4 265 69 157 7	2 61 5 62 7 7 48 11 11	61 5 62 7 7 48 11 11 3
4 35 25 9 52 7	2 27 5 16 7 20	27 5 16 7 20 3
4 65 16 9 96 95 9 52 7	2 27 5 16 7 17	27 5 16 7 17 3
4 12 149 29 221 9 26 27 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 65 25 9 19 95 9 15 7	2 27 5 16 7 17	27 5 16 7 17 3
4 173 34 78 11 36 25 9 100 7	2 24 5 14 11 20 25 12 26	24 5 14 11 20 25 12 26 3
4 120 9 71 362 9 100 7	2 45 5 14 7 11 16 20 15	45 5 14 7 11 16 20 15 3
4 32 77 9 192 7	2 39 7 40 11 20	39 7 40 11 20 3
4 49 69 149 289 33 34 57 9 54 7	2 13 5 36 7 7 14 11 22 23 24 15 14 12 12 25 17 22	13 5 36 7 7 14 11 22 23 24 15 14 12 12 25 17 22 3
4 32 77 69 9 94 363 364 34 14 9 100 7	2 39 7 40 20 32 23 24 26 14 17 17 25 22 32	39 7 40 20 32 23 24 26 14 17 17 25 22 32 3
4 32 258 9 188 25 9 54 7	2 13 7 14 11 20 16 12 17	13 7 14 11 20 16 12 17 3
4 173 34 78 100 186 267 268 7	2 24 5 14 11 17	24 5 14 11 17 3
4 9 26 27 34 279 365 37 281 7	2 63 20 64 5 11 65 12 26	63 20 64 5 11 65 12 26 3
4 49 9 29 25 9 47 15 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 258 130 188 25 9 366 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 77 9 228 57 9 26 27 7	2 39 5 40 7 11 30 20 17	39 5 40 7 11 30 20 17 3
4 265 9 321 367 7	2 61 5 62 7 11 48 20 20	61 5 62 7 11 48 20 20 3
4 35 25 9 88 7	2 27 5 16 7 20	27 5 16 7 20 3
4 32 265 9 286 57 287 95 73 7	2 61 7 62 11 26	61 7 62 11 26 3
4 147 73 252 265 149 368 7	2 61 20 14 7 7 48 11 11 62 12 15	61 20 14 7 7 48 11 11 62 12 15 3
4 32 35 25 9 297 7	2 27 7 16 11 12	27 7 16 11 12 3
4 12 149 29 37 307 39 14 9 369 57 9 52 7	2 21 5 14 7 11 23 45 12 14 15 15 16 17 33	21 5 14 7 11 23 45 12 14 15 15 16 17 33 3
4 68 9 153 370 107 9 54 7	2 21 5 14 7 20 44 12 17	21 5 14 7 20 44 12 17 3
4 35 199 186 50 7	2 61 5 62 11 20	61 5 62 11 20 3
4 130 34 78 54 338 9 55 34 14 9 6 7	2 63 7 64 5 5 65 11 32 23 24 26 14 15 17 68 22 32	63 7 64 5 5 65 11 32 23 24 26 14 15 17 68 22 32 3
4 265 9 286 57 287 95 69 7	2 61 5 62 7 17	61 5 62 7 17 3
4 77 69 78 363 7	2 39 5 40 11 20	39 5 40 11 20 3
4 49 9 29 25 9 26 27 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 9 124 34 57 9 52 7	2 24 11 14 5 7 25 20 15	24 11 14 5 7 25 20 15 3
4 75 35 68 78 13 102 69 7	2 21 11 14 20 12	21 11 14 20 12 3
4 32 77 9 371 7	2 39 7 40 11 20	39 7 40 11 20 3
4 65 25 9 228 14 9 6 51 95 9 100 7	2 27 5 16 7 32	27 5 16 7 32 3
4 12 9 188 25 9 88 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 77 78 97 7	2 39 5 40 7 11	39 5 40 7 11 3
4 307 9 188 14 9 124 372 25 9 273 7	2 45 5 14 7 11 16 20 18	45 5 14 7 11 16 20 18 3
4 32 265 69 252 7	2 61 7 62 11 11 48 20 20	61 7 62 11 11 48 20 20 3
4 35 25 9 140 15 7	2 27 5 16 7 12	27 5 16 7 12 3
4 147 73 32 35 25 9 26 27 7	2 27 20 14 7 7 16 12 26	27 20 14 7 7 16 12 26 3
4 35 42 25 9 373 37 265 9 374 286 7	2 27 5 48 7 7 16 11 12 23 61 17 62 26 18	27 5 48 7 7 16 11 12 23 61 17 62 26 18 3
4 9 375 34 14 9 19 51 7	2 24 11 14 5 7 25 20 17	24 11 14 5 7 25 20 17 3
4 376 186 69 7	2 61 5 62 7 11	61 5 62 7 11 3
4 68 149 377 107 9 87 7	2 21 5 14 7 11 44 20 15	21 5 14 7 11 44 20 15 3
4 49 9 13 16 9 228 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 35 25 9 28 37 101 102 9 71 7	2 27 5 16 7 20 23 39 15 40 17 22	27 5 16 7 20 23 39 15 40 17 22 3
4 258 9 188 25 9 140 27 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 150 255 9 15 37 378 9 85 14 39 7	2 58 5 59 7 20 23 46 15 14 17 26 16 22 18	58 5 59 7 20 23 46 15 14 17 26 16 22 18 3
4 35 25 9 88 37 379 9 136 16 9 71 14 9 100 7	2 27 5 16 7 20 23 69 15 70 17 38	27 5 16 7 20 23 69 15 70 17 38 3
4 292 69 9 111 32 7	2 66 5 67 7 7 14 11 20	66 5 67 7 7 14 11 20 3
4 150 255 380 7	2 58 5 59 7 11	58 5 59 7 11 3
4 35 25 9 88 37 168 9 71 14 9 100 7	2 27 5 16 7 20 23 46 15 14 17 26 16 22 32	27 5 16 7 20 23 46 15 14 17 26 16 22 32 3
4 35 25 9 88 37 12 9 136 16 9 71 14 9 100 7	2 27 5 16 7 20 23 13 15 14 17 32 16 33 38	27 5 16 7 20 23 13 15 14 17 32 16 33 38 3
4 254 9 270 20 9 67 55 7	2 57 5 16 7 11 35 20 17	57 5 16 7 11 35 20 17 3
4 254 9 381 382 383 7	2 57 5 16 7 11 35 20 12	57 5 16 7 11 35 20 12 3
4 322 384 107 9 385 386 7	2 60 5 64 7 7 16 11 15	60 5 64 7 7 16 11 15 3
4 387 9 52 107 9 262 37 292 69 9 138 7	2 57 5 16 7 11 35 20 15 23 66 26 67 22 22 14 18 32	57 5 16 7 11 35 20 15 23 66 26 67 22 22 14 18 32 3
4 75 388 9 389 25 9 200 32 7	2 60 7 64 11 20 16 12 17	60 7 64 11 20 16 12 17 3
4 254 9 54 32 7	2 57 5 16 7 20	57 5 16 7 20 3
4 225 9 30 186 69 7	2 58 5 59 7 11	58 5 59 7 11 3
4 75 168 9 71 14 9 100 7	2 46 7 14 11 20 16 12 17	46 7 14 11 20 16 12 17 3
4 75 292 390 144 110 7	2 66 7 67 11 11 14 20 12	66 7 67 11 11 14 20 12 3
4 75 254 9 270 58 9 52 55 7	2 57 7 16 11 20 35 12 26	57 7 16 11 20 35 12 26 3
4 75 322 9 30 107 9 386 7	2 60 7 64 11 20 16 12 17	60 7 64 11 20 16 12 17 3
4 75 322 384 107 9 385 391 7	2 60 7 64 11 11 16 20 17	60 7 64 11 11 16 20 17 3
4 75 151 9 85 14 9 392 37 84 39 7	2 21 7 14 11 17 23 29 22 30 18 18	21 7 14 11 17 23 29 22 30 18 18 3
4 75 292 69 9 89 90 37 38 8 9 61 32 7	2 66 7 67 11 11 14 20 15 23 8 26 9 22 22 10 18 32	66 7 67 11 11 14 20 15 23 8 26 9 22 22 10 18 32 3
4 75 32 257 9 93 25 9 393 386 7	2 60 11 64 20 12 16 15 22	60 11 64 20 12 16 15 22 3
4 75 32 379 9 13 16 9 18 14 9 15 7	2 69 11 70 20 32	69 11 70 20 32 3
4 257 9 394 395 25 9 200 7	2 60 5 64 7 20 16 12 17	60 5 64 7 20 16 12 17 3
4 35 25 9 52 37 12 9 18 16 9 129 14 9 15 7	2 27 5 16 7 20 23 21 15 14 17 38	27 5 16 7 20 23 21 15 14 17 38 3
4 32 254 9 88 252 5 19 37 5 8 9 61 7	2 57 7 16 11 20 48 12 12 23 4 15 6 17 17 23 8 22 9 18 18 10 32 33	57 7 16 11 20 48 12 12 23 4 15 6 17 17 23 8 22 9 18 18 10 32 33 3
4 32 151 9 99 14 9 100 57 9 26 27 7	2 21 7 14 11 32	21 7 14 11 32 3
4 35 25 9 26 27 37 379 9 396 16 9 29 14 9 28 7	2 27 5 16 7 12 23 69 17 70 26 34	27 5 16 7 12 23 69 17 70 26 34 3
4 257 25 9 397 32 7	2 60 5 16 7 20	60 5 16 7 20 3
4 387 9 140 27 107 9 26 27 7	2 57 5 16 7 20 35 12 26	57 5 16 7 20 35 12 26 3
4 151 9 99 14 9 100 57 9 88 7	2 21 5 14 7 22	21 5 14 7 22 3
4 35 25 9 26 27 37 12 9 13 16 9 71 14 9 91 7	2 27 5 16 7 12 23 13 17 14 26 33 16 42 34	27 5 16 7 12 23 13 17 14 26 33 16 42 34 3
4 32 75 257 9 398 25 9 386 7	2 60 11 64 20 12 16 15 26	60 11 64 20 12 16 15 26 3
4 65 25 9 140 27 37 12 9 399 16 9 97 14 9 15 7	2 27 5 16 7 12 23 13 17 14 26 22 16 18 34	27 5 16 7 12 23 13 17 14 26 22 16 18 34 3
4 379 9 13 14 9 15 16 9 17 18 7	2 69 5 70 7 18	69 5 70 7 18 3
4 150 255 400 7	2 58 5 59 7 11	58 5 59 7 11 3
4 65 25 9 52 37 379 9 401 16 9 214 14 9 15 7	2 27 5 16 7 20 23 69 15 70 17 38	27 5 16 7 20 23 69 15 70 17 38 3
4 151 9 29 16 9 30 14 9 15 7	2 21 5 14 7 22	21 5 14 7 22 3
4 65 25 9 88 37 12 9 402 16 9 93 14 9 100 7	2 27 5 16 7 20 23 21 15 14 17 38	27 5 16 7 20 23 21 15 14 17 38 3
4 35 25 9 52 37 150 255 9 127 7	2 27 5 16 7 20 23 58 15 59 17 22	27 5 16 7 20 23 58 15 59 17 22 3
4 35 25 9 262 37 12 9 403 16 9 85 14 9 389 7	2 27 5 16 7 20 23 13 15 14 17 26 16 22 38	27 5 16 7 20 23 13 15 14 17 26 16 22 38 3
4 150 102 400 7	2 39 5 40 7 11	39 5 40 7 11 3
4 151 9 99 14 9 28 57 9 26 27 7	2 21 5 14 7 18	21 5 14 7 18 3
4 75 147 73 376 25 9 330 186 69 7	2 27 20 14 11 11 16 12 17	27 20 14 11 11 16 12 17 3
4 75 147 73 404 69 78 240 97 7	2 66 20 71 11 11 67 12 12 14 15 26	66 20 71 11 11 67 12 12 14 15 26 3
4 75 147 73 5 149 93 14 7	2 8 20 37 11 11 10 12 15 9 17 17	8 20 37 11 11 10 12 15 9 17 17 3
4 75 147 73 12 69 25 9 405 27 7	2 13 20 37 11 11 14 12 12 16 15 22	13 20 37 11 11 14 12 12 16 15 22 3
4 75 147 73 66 9 81 82 7	2 54 20 37 11 11 56 12 17	54 20 37 11 11 56 12 17 3
4 75 147 73 49 69 9 277 7	2 13 20 37 11 11 36 12 12 14 15 17	13 20 37 11 11 36 12 12 14 15 17 3
4 75 147 73 5 9 45 14 7	2 8 20 37 11 11 10 12 15 9 17 17	8 20 37 11 11 10 12 15 9 17 17 3
4 75 147 73 404 69 78 97 7	2 66 20 71 11 11 67 12 12 14 15 17	66 20 71 11 11 67 12 12 14 15 17 3
4 75 147 73 404 69 9 89 102 9 96 7	2 66 20 71 11 11 67 12 12 14 15 17 72 26 18	66 20 71 11 11 67 12 12 14 15 17 72 26 18 3
4 75 147 73 5 9 96 14 7	2 8 20 37 11 11 10 12 15 9 17 17	8 20 37 11 11 10 12 15 9 17 17 3
4 406 8 9 407 7	2 8 5 9 7 7 10 11 20	8 5 9 7 7 10 11 20 3
4 75 147 73 66 9 408 7	2 54 20 37 11 11 56 12 15	54 20 37 11 11 56 12 15 3
4 75 147 73 66 9 405 27 135 7	2 54 20 37 11 11 56 12 26	54 20 37 11 11 56 12 26 3
4 409 44 9 81 82 34 410 7	2 29 5 30 11 12 31 15 17	29 5 30 11 12 31 15 17 3
4 5 14 9 96 7	2 8 5 9 7 7 10 11 20	8 5 9 7 7 10 11 20 3
4 75 147 73 411 412 9 127 413 7	2 54 12 37 11 11 73 20 20 55 15 26	54 12 37 11 11 73 20 20 55 15 26 3
4 75 376 186 69 25 9 26 27 7	2 61 7 62 11 20 16 12 26	61 7 62 11 20 16 12 26 3
4 32 66 9 414 299 7	2 54 7 56 11 12	54 7 56 11 12 3
4 32 304 415 9 29 7	2 21 7 14 20 12	21 7 14 20 12 3
4 409 44 9 11 34 14 7	2 29 5 30 11 20 31 12 15	29 5 30 11 20 31 12 15 3
4 75 147 73 68 69 78 18 95 108 107 9 52 7	2 13 20 37 11 11 36 12 12 14 15 22 44 18 33	13 20 37 11 11 36 12 12 14 15 22 44 18 33 3
4 83 73 128 9 416 32 7	2 54 11 37 7 7 55 20 12	54 11 37 7 7 55 20 12 3
4 83 73 120 9 126 14 9 15 32 7	2 45 11 37 7 7 14 20 12 16 15 26	45 11 37 7 7 14 20 12 16 15 26 3
4 147 73 5 9 274 14 7	2 8 11 37 7 7 10 20 12 9 15 15	8 11 37 7 7 10 20 12 9 15 15 3
4 49 69 78 234 107 9 330 7	2 13 5 36 7 7 14 11 20 44 12 17	13 5 36 7 7 14 11 20 44 12 17 3
4 49 69 78 399 107 9 417 7	2 13 5 36 7 7 14 11 20 44 12 17	13 5 36 7 7 14 11 20 44 12 17 3
4 147 73 120 9 123 57 9 81 82 7	2 45 11 37 7 7 14 20 12 16 15 22	45 11 37 7 7 14 20 12 16 15 22 3
4 83 73 38 14 149 93 32 7	2 8 11 37 7 7 9 20 20 10 12 15	8 11 37 7 7 9 20 20 10 12 15 3
4 83 73 309 149 158 14 9 418 419 32 7	2 45 11 37 7 7 14 20 12 16 15 22	45 11 37 7 7 14 20 12 16 15 22 3
4 171 420 421 38 8 9 365 32 7	2 8 20 9 12 12 10 15 17	8 20 9 12 12 10 15 17 3
4 83 73 120 9 126 14 9 117 15 7	2 45 11 37 7 7 14 20 12 16 15 22	45 11 37 7 7 14 20 12 16 15 22 3
4 83 73 49 149 108 221 9 88 7	2 13 11 37 7 7 14 20 12 16 15 26	13 11 37 7 7 14 20 12 16 15 26 3
4 128 9 422 57 9 26 27 7	2 54 5 55 7 17	54 5 55 7 17 3
4 83 73 120 149 158 14 9 81 423 32 7	2 45 11 37 7 7 14 20 12 16 15 22	45 11 37 7 7 14 20 12 16 15 22 3
4 171 420 424 35 25 9 52 7	2 27 20 16 12 17	27 20 16 12 17 3
4 83 73 5 14 149 250 7	2 8 11 37 7 7 9 20 20 10 12 15	8 11 37 7 7 9 20 20 10 12 15 3
4 147 73 5 9 425 57 9 274 14 7	2 8 11 37 7 7 10 20 26 9 22 22	8 11 37 7 7 10 20 26 9 22 22 3
4 35 25 9 277 37 43 102 426 427 7	2 27 5 16 7 20 23 29 15 74 17 22	27 5 16 7 20 23 29 15 74 17 22 3
4 75 147 73 49 69 78 165 7	2 13 20 37 11 11 36 12 12 14 15 17	13 20 37 11 11 36 12 12 14 15 17 3
4 171 172 144 182 183 147 73 68 69 144 7	2 13 26 37 17 17 36 22 22 14 18 18	13 26 37 17 17 36 22 22 14 18 18 3
4 43 44 9 428 34 14 7	2 29 5 30 11 20 31 12 15	29 5 30 11 20 31 12 15 3
4 83 73 5 14 9 96 32 7	2 8 11 37 7 7 9 20 20 10 12 15	8 11 37 7 7 9 20 20 10 12 15 3
4 43 9 429 82 102 426 427 7	2 29 5 30 7 20 74 12 17	29 5 30 7 20 74 12 17 3
4 77 9 165 37 120 39 14 9 15 7	2 39 5 40 7 11 23 45 12 14 15 15 16 17 22	39 5 40 7 11 23 45 12 14 15 15 16 17 22 3
4 49 69 149 377 7	2 13 5 36 7 7 14 11 20	13 5 36 7 7 14 11 20 3
4 75 147 73 66 9 135 7	2 54 20 37 11 11 56 12 15	54 20 37 11 11 56 12 15 3
4 75 147 73 49 69 149 430 229 107 9 88 7	2 13 20 37 11 11 36 12 12 14 15 26 44 22 32	13 20 37 11 11 36 12 12 14 15 26 44 22 32 3
4 49 69 149 289 7	2 13 5 36 7 7 14 11 20	13 5 36 7 7 14 11 20 3
4 77 9 129 95 108 37 108 9 431 7	2 39 5 40 7 12	39 5 40 7 12 3
4 43 44 173 233 158 57 9 81 82 7	2 29 5 30 11 22 23 24 11 14 12 12 25 15 22	29 5 30 11 22 23 24 11 14 12 12 25 15 22 3
4 35 25 9 405 27 7	2 27 5 16 7 12	27 5 16 7 12 3
4 171 191 25 225 30 49 69 9 89 7	2 13 15 36 17 17 14 26 22	13 15 36 17 17 14 26 22 3
4 49 69 9 89 139 7	2 13 5 36 7 7 14 11 12	13 5 36 7 7 14 11 12 3
4 12 9 188 14 9 15 57 9 26 27 7	2 21 5 14 7 18	21 5 14 7 18 3
4 12 149 121 107 9 121 432 57 149 88 7	2 21 5 14 7 11 44 20 18	21 5 14 7 11 44 20 18 3
